subject,condition,named,afc,whichSide,whichResp,whichItem,trial,condition.y,studyResp,studyResp2,rt1,rt2,list,pas1,pas2
22,binocular,1,1,0,0.0,2,2,4,8,1,3.91727360594086,3.9172378347721,1,3,3
22,not studied,1,1,0,0.0,7,3,1,9,9,0.0,0.0,1,fNS,fNS
22,binocular,1,1,1,1.0,8,6,4,1,8,3.9172722348012,3.91723346523941,1,3,3
22,binocular,0,1,0,0.0,11,11,4,8,1,3.91725730616599,3.91724781040102,1,3,3
22,binocular,1,1,0,0.0,10,12,4,8,1,3.91728901024908,3.91721519618295,1,3,3
22,not studied,0,0,1,0.0,16,14,1,9,9,0.0,0.0,1,fNS,fNS
22,not studied,0,0,0,1.0,13,15,1,9,4,0.0,3.91725186281838,1,fNS,0
22,binocular,0,1,0,0.0,20,18,4,8,1,3.91721836803481,3.91725067049265,2,3,3
22,binocular,1,1,0,0.0,21,19,4,8,8,3.91725971573032,3.91721444390714,2,3,3
22,not studied,1,0,1,0.0,22,20,1,9,9,0.0,0.0,2,fNS,fNS
22,not studied,0,0,1,0.0,23,22,1,4,9,3.91727239335887,0.0,2,0,fNS
22,not studied,0,1,0,0.0,32,26,1,9,4,0.0,3.91724824067205,2,fNS,0
22,binocular,0,1,1,1.0,25,28,4,8,8,3.91726772743277,3.91728264605626,2,3,3
22,binocular,1,1,0,0.0,28,30,4,1,8,3.91726892953739,3.91725970571861,2,3,3
22,not studied,0,1,1,1.0,29,32,1,9,9,0.0,0.0,2,fNS,fNS
22,binocular,0,0,0,1.0,38,35,4,8,1,3.91726515395567,3.91726440191269,3,3,3
22,not studied,0,1,1,1.0,39,36,1,9,9,0.0,0.0,3,fNS,fNS
22,binocular,1,1,1,1.0,33,39,4,1,8,3.91726666828617,3.91723165428266,3,3,3
22,not studied,0,0,1,0.0,40,40,1,4,9,3.9172456827946,0.0,3,0,fNS
22,binocular,1,1,0,0.0,47,42,4,8,1,3.9171921024099,3.91723119886592,3,3,3
22,binocular,1,1,1,1.0,43,45,4,8,8,3.91727948444895,3.9172788807191,3,3,3
22,not studied,0,1,1,1.0,45,47,1,9,9,0.0,0.0,3,fNS,fNS
22,not studied,0,0,0,1.0,46,48,1,9,4,0.0,3.91726394696161,3,fNS,0
22,binocular,1,1,1,1.0,51,49,4,1,1,3.91728824772872,3.91722787870094,4,3,3
22,not studied,0,1,1,1.0,54,52,1,9,9,0.0,0.0,4,fNS,fNS
22,not studied,0,1,1,1.0,49,53,1,9,9,0.0,0.0,4,fNS,fNS
22,binocular,1,0,1,0.0,53,56,4,8,8,3.91726184380241,3.917238289956,4,3,3
22,not studied,0,0,1,0.0,57,59,1,9,4,0.0,3.91721369186416,4,fNS,0
22,not studied,1,1,0,0.0,59,60,1,4,4,3.9172391903121,3.91721897176467,4,0,0
22,binocular,1,1,0,0.0,64,62,4,8,8,3.917269236641,3.91723013995215,4,3,3
22,binocular,1,1,1,1.0,62,63,4,1,8,3.91727722296491,3.91723527642898,4,3,3
22,not studied,0,0,0,1.0,68,65,1,4,9,3.9172250085976,0.0,5,0,fNS
22,binocular,1,1,0,0.0,67,66,4,1,1,3.91727406112477,3.91725035873242,5,3,3
22,not studied,0,1,0,0.0,65,70,1,9,9,0.0,0.0,5,fNS,fNS
22,binocular,1,1,1,1.0,66,72,4,8,1,3.91726349154487,3.91725836019032,5,3,3
22,binocular,1,1,0,0.0,75,73,4,1,1,3.91725169937126,3.91722003044561,5,3,3
22,binocular,1,1,0,0.0,78,74,4,1,8,3.91728024138138,3.9172302884981,5,3,3
22,not studied,0,0,1,0.0,80,77,1,9,9,0.0,0.0,5,fNS,fNS
22,not studied,0,0,0,1.0,76,78,1,4,4,3.9172482509166,3.91721836803481,5,0,0
22,not studied,0,1,0,0.0,88,81,1,9,9,0.0,0.0,6,fNS,fNS
22,binocular,0,1,0,0.0,84,82,4,2,7,3.91721865977161,3.91723646852188,6,2,2
22,not studied,0,0,1,0.0,82,83,1,4,9,3.91723254462704,0.0,6,0,fNS
22,binocular,1,0,1,0.0,83,84,4,8,8,3.91723164403811,3.91726500098594,6,3,3
22,not studied,1,1,0,0.0,95,89,1,9,9,0.0,0.0,6,fNS,fNS
22,binocular,1,1,0,0.0,96,90,4,8,1,3.91727541689761,3.91722575598396,6,3,3
22,not studied,1,0,1,0.0,89,94,1,9,9,0.0,0.0,6,fNS,fNS
22,binocular,1,1,0,0.0,93,95,4,1,8,3.91721338010393,3.91725080413744,6,3,3
22,not studied,0,1,1,1.0,100,98,1,4,9,3.91722334106453,0.0,7,0,fNS
22,not studied,0,0,0,1.0,101,99,1,4,4,3.91722530545667,0.333656248170882,7,0,0
22,binocular,1,1,0,0.0,97,100,4,1,8,3.91724100126885,3.91723933885805,7,3,3
22,binocular,1,1,0,0.0,99,104,4,8,8,3.91723481123336,3.91725956276059,7,3,3
22,binocular,1,1,1,1.0,109,105,4,8,8,3.91725034848787,3.91725429263897,7,3,3
22,not studied,1,1,0,0.0,108,107,1,9,4,0.0,3.91726198722608,7,fNS,0
22,not studied,0,0,1,0.0,110,111,1,9,9,0.0,0.0,7,fNS,fNS
22,binocular,0,0,1,0.0,106,112,4,8,8,3.91728192404844,3.91725910711102,7,3,3
22,not studied,0,0,1,0.0,113,114,1,4,4,3.91723873512819,3.91726937494241,8,0,0
22,binocular,1,1,1,1.0,120,116,4,1,8,3.91725307027809,3.91721791774035,8,3,3
22,not studied,0,0,1,0.0,117,117,1,4,9,3.91722788871266,0.0,8,0,fNS
22,binocular,0,1,0,0.0,116,120,4,1,1,3.91729564056732,3.91724358452484,8,3,3
22,not studied,0,0,1,0.0,124,121,1,9,9,0.0,0.0,8,fNS,fNS
22,binocular,0,0,0,1.0,127,124,4,1,1,3.91724869608879,3.9172331483569,8,3,3
22,not studied,0,1,1,1.0,123,125,1,4,9,3.91722199018113,0.0,8,0,fNS
22,binocular,1,1,1,1.0,121,128,4,1,1,3.91722409310751,3.91729337419383,8,3,3
23,not studied,1,1,0,0.0,2,1,1,9,9,0.0,0.0,1,fNS,fNS
23,binocular,1,1,1,1.0,3,2,4,1,8,3.91718602235778,3.91721228319511,1,3,3
23,binocular,1,1,0,0.0,5,3,4,8,1,3.91719688891317,3.91721017024247,1,3,3
23,word,0,1,0,0.0,7,4,2,8,1,3.91719507782545,3.91722586637479,1,3,3
23,not studied,1,1,0,0.0,8,6,1,4,9,3.91721318873169,0.0,1,0,fNS
23,word,0,1,1,1.0,4,8,2,8,1,3.9172143961332,3.91719719076355,1,3,3
23,not studied,0,1,0,0.0,11,9,1,9,4,0.0,3.91719688891317,1,fNS,0
23,not studied,1,0,1,0.0,10,10,1,4,4,3.91720171849011,3.91719387042394,1,0,0
23,word,0,1,0,0.0,13,13,2,1,1,3.91719205933623,3.91721198134474,1,3,3
23,binocular,0,1,1,1.0,14,14,4,8,8,3.91723763848131,3.91719477596052,1,3,3
23,word,1,1,1,1.0,16,15,2,1,8,3.91720051108859,3.91718994638359,1,3,3
23,binocular,1,1,1,1.0,12,16,4,8,8,3.91718994638359,3.91721741460788,1,3,3
23,binocular,1,1,1,1.0,24,17,4,8,1,3.91719960555201,3.9171950778109,2,3,3
23,word,1,1,1,1.0,22,18,2,1,1,3.91720805730438,3.91719477596052,2,3,3
23,not studied,1,0,1,0.0,21,19,1,9,9,0.0,0.0,2,fNS,fNS
23,not studied,0,0,0,1.0,20,21,1,9,9,0.0,0.0,2,fNS,fNS
23,binocular,1,1,1,1.0,19,22,4,1,1,3.9171983981505,3.9172110757936,2,3,3
23,word,0,1,1,1.0,23,23,2,8,1,3.91720051108859,3.91719658704824,2,3,3
23,binocular,1,1,1,1.0,31,25,4,1,1,3.91720866100513,3.91719719074899,2,3,3
23,word,1,1,0,0.0,32,26,2,1,8,3.91719477596052,3.91719688889862,2,3,3
23,not studied,0,0,1,0.0,28,27,1,9,9,0.0,0.0,2,fNS,fNS
23,binocular,0,0,0,1.0,26,28,4,1,1,3.91719356857357,3.91719356857357,2,3,3
23,word,1,1,0,0.0,29,29,2,1,8,3.91721590537054,3.91719568151166,2,3,3
23,not studied,0,0,0,1.0,25,32,1,9,4,0.0,3.91719990740239,2,fNS,0
23,not studied,1,0,1,0.0,33,33,1,4,9,3.91719598336203,0.0,3,0,fNS
23,binocular,1,1,0,0.0,35,36,4,8,1,3.91719749261392,3.91720352957782,3,3,3
23,word,1,0,0,1.0,39,37,2,1,1,3.91721982939634,3.91721167949436,3,3,3
23,not studied,1,0,1,0.0,38,38,1,4,9,3.91719779444975,0.0,3,0,fNS
23,binocular,1,1,0,0.0,37,39,4,1,8,3.9171983981505,3.91721469796903,3,3,3
23,word,1,1,0,0.0,40,40,2,8,8,3.91720684990287,3.91720624621667,3,3,3
23,word,1,1,1,1.0,46,42,2,8,8,3.91720171849011,3.91719719074899,3,3,3
23,word,1,1,0,0.0,45,43,2,1,1,3.91720171847555,3.91719417227432,3,3,3
23,binocular,0,1,1,1.0,42,44,4,1,8,3.91719477597508,3.91719085193472,3,3,3
23,binocular,1,1,0,0.0,41,45,4,1,8,3.91720956654171,3.91721560352016,3,3,3
23,not studied,0,0,1,0.0,47,46,1,9,9,0.0,0.0,3,fNS,fNS
23,not studied,1,0,1,0.0,43,47,1,9,9,0.0,0.0,3,fNS,fNS
23,binocular,1,1,1,1.0,55,50,4,1,1,3.91719236117206,3.91721349058207,4,3,3
23,not studied,1,1,0,0.0,53,51,1,9,4,0.0,3.91719568151166,4,fNS,0
23,word,1,1,1,1.0,54,52,2,1,8,3.91720262402669,3.91720051108859,4,3,3
23,word,1,1,1,1.0,49,53,2,1,1,3.91720443512895,3.91719537966128,4,3,3
23,not studied,1,0,1,0.0,51,54,1,9,9,0.0,0.0,4,fNS,fNS
23,binocular,1,1,1,1.0,50,55,4,8,1,3.91723643106525,3.9171950778109,4,3,3
23,word,1,1,0,0.0,59,57,2,1,1,3.91719568151166,3.91719749259937,4,3,3
23,not studied,0,1,0,0.0,64,58,1,9,9,0.0,0.0,4,fNS,fNS
23,word,0,1,0,0.0,57,60,2,1,1,3.9172137924179,3.91719296487281,4,3,3
23,binocular,1,1,0,0.0,58,61,4,2,1,3.91719628519786,3.91719205933623,4,2,3
23,binocular,1,1,1,1.0,60,62,4,1,1,3.91719598336203,3.91718873899663,4,3,3
23,not studied,1,1,1,1.0,62,63,1,9,1,0.0,3.91722979041515,4,fNS,3
23,word,0,1,0,0.0,65,65,2,2,8,3.91721258503094,3.91719719074899,5,2,3
23,binocular,1,1,0,0.0,72,66,4,1,8,3.91719930370164,3.91719477597508,5,3,3
23,not studied,1,0,1,0.0,67,67,1,9,9,0.0,0.0,5,fNS,fNS
23,not studied,1,0,1,0.0,66,69,1,9,9,0.0,0.0,5,fNS,fNS
23,word,0,1,1,1.0,68,71,2,8,1,3.91721530166978,3.91719537966128,5,3,3
23,binocular,1,1,1,1.0,70,72,4,1,1,3.91720020925277,3.91719900185126,5,3,3
23,not studied,1,0,1,0.0,78,73,1,9,9,0.0,0.0,5,fNS,fNS
23,not studied,0,1,0,0.0,75,75,1,9,2,0.0,3.91718964453321,5,fNS,2
23,binocular,1,0,1,0.0,74,76,4,1,1,3.91719719074899,3.91720262402669,5,3,3
23,word,1,1,0,0.0,80,77,2,8,0,3.91720141663973,3.9172044351144,5,3,NR
23,binocular,1,1,1,1.0,73,78,4,8,1,3.91719024823396,3.91720654805249,5,3,3
23,word,0,0,0,1.0,76,80,2,8,2,3.91719090176048,3.91719779444975,5,3,2
23,not studied,1,0,1,0.0,83,81,1,9,9,0.0,0.0,6,fNS,fNS
23,binocular,1,1,1,1.0,85,83,4,8,8,3.91720564251591,3.91718994638359,6,3,3
23,word,1,1,0,0.0,82,84,2,8,8,3.91721228319511,3.91719537966128,6,3,3
23,not studied,0,1,0,0.0,84,86,1,9,9,0.0,0.0,6,fNS,fNS
23,binocular,1,1,1,1.0,86,87,4,1,1,3.9171950778109,3.91719326672319,6,3,3
23,word,1,1,0,0.0,88,88,2,1,1,3.91719568151166,3.91719809630013,6,3,3
23,not studied,1,0,1,0.0,96,90,1,9,9,0.0,0.0,6,fNS,fNS
23,word,1,1,1,1.0,95,92,2,8,1,3.91719809630013,3.91719236117206,6,3,3
23,not studied,1,1,0,0.0,93,93,1,9,9,0.0,0.0,6,fNS,fNS
23,binocular,1,1,0,0.0,94,94,4,8,8,3.9172011147748,3.91721318873169,6,3,3
23,binocular,0,1,0,0.0,90,95,4,8,1,3.91719719074899,3.91719749259937,6,3,3
23,word,1,1,1,1.0,89,96,2,1,8,3.91719356857357,3.91721577936551,6,3,3
23,not studied,0,0,0,1.0,97,97,1,4,9,3.91721892385976,0.0,7,0,fNS
23,not studied,1,1,0,0.0,99,98,1,4,9,3.91720413327857,0.0,7,0,fNS
23,word,1,1,1,1.0,101,99,2,8,8,3.9172143961332,3.91719749261392,7,3,3
23,binocular,1,1,1,1.0,103,100,4,1,1,3.91720413327857,3.91721167947981,7,3,3
23,binocular,1,1,0,0.0,102,101,4,1,1,3.9171950778109,3.91719990738784,7,3,3
23,word,0,1,0,0.0,100,102,2,1,1,3.91720202034048,3.91718994639814,7,3,3
23,not studied,1,0,1,0.0,106,105,1,9,9,0.0,0.0,7,fNS,fNS
23,word,1,1,1,1.0,108,106,2,8,1,3.91721349058207,3.91719719076355,7,3,3
23,binocular,1,1,1,1.0,105,107,4,1,2,3.91720684991742,3.91721801830863,7,3,2
23,binocular,1,1,1,1.0,107,109,4,8,1,3.91719960553746,3.91719960555201,7,3,3
23,not studied,1,0,1,0.0,109,110,1,4,4,3.91719719076355,3.91722164049861,7,0,0
23,word,1,1,0,0.0,110,111,2,1,1,3.91719809630013,3.91720262404124,7,3,3
23,binocular,1,1,0,0.0,115,113,4,1,1,3.91719990740239,3.91719024823396,8,3,3
23,word,1,1,1,1.0,117,115,2,1,1,3.91719930368708,3.91719779444975,8,3,3
23,word,0,1,0,0.0,113,116,2,1,1,3.91731823205191,3.9171983981505,8,3,3
23,not studied,0,0,1,0.0,120,117,1,9,9,0.0,0.0,8,fNS,fNS
23,not studied,0,1,0,0.0,116,118,1,4,9,0.50025128897687,0.0,8,0,fNS
23,binocular,1,1,0,0.0,119,119,4,1,8,3.91719266302243,3.91719598336203,8,3,3
23,not studied,1,0,1,0.0,121,121,1,9,4,0.0,3.91719387042394,8,fNS,0
23,binocular,1,1,1,1.0,128,123,4,1,1,3.91723854401789,3.91719628521241,8,3,3
23,word,1,1,1,1.0,123,124,2,1,1,3.91720986840664,3.91719055008434,8,3,3
23,not studied,0,0,1,0.0,127,125,1,9,9,0.0,0.0,8,fNS,fNS
23,binocular,1,1,1,1.0,122,127,4,1,1,3.91720745360362,3.91719869998633,8,3,3
23,word,0,1,0,0.0,124,128,2,1,1,3.91719055008434,3.91725212719757,8,3,3
24,binocular,1,1,1,1.0,1,2,4,1,1,3.917200459171,3.91718083907017,1,3,3
24,not studied,1,1,0,0.0,5,3,1,9,9,0.0,0.0,1,fNS,fNS
24,word,1,1,0,0.0,8,5,2,1,1,3.91718808341557,3.9172040813437,1,3,3
24,not studied,0,0,1,0.0,3,6,1,9,9,0.0,0.0,1,fNS,fNS
24,word,1,1,0,0.0,2,7,2,1,8,3.91718144276547,3.91723909567645,1,3,3
24,binocular,1,1,0,0.0,6,8,4,1,8,3.9171968369983,3.91724422708739,1,3,3
24,not studied,1,0,1,0.0,14,9,1,4,4,3.91719412036946,3.91718083907017,1,0,0
24,not studied,0,0,1,0.0,12,10,1,9,4,0.0,3.91721464601324,1,fNS,0
24,word,1,1,1,1.0,10,11,2,8,8,3.91718989450055,3.91723909567645,1,3,3
24,word,1,1,1,1.0,11,12,2,8,1,3.91718959265381,3.9171980443889,1,3,3
24,binocular,0,1,1,1.0,9,15,4,1,1,3.91719532776006,3.91720498688665,1,3,3
24,binocular,1,1,1,1.0,15,16,4,1,8,3.91719894993275,3.9171986480851,1,3,3
24,not studied,0,0,1,0.0,24,17,1,4,9,3.91723124763575,0.0,2,0,fNS
24,binocular,1,1,1,1.0,17,18,4,8,1,3.9171968369983,3.91717631135543,2,3,3
24,not studied,1,1,0,0.0,19,19,1,9,9,0.0,0.0,2,fNS,fNS
24,word,1,1,1,1.0,21,22,2,8,8,3.91719140373971,3.9171950259115,2,3,3
24,binocular,0,1,0,0.0,18,23,4,8,8,3.91719049819676,3.91717812244042,2,3,3
24,word,0,0,0,1.0,20,24,2,1,8,3.91717993352722,3.91717993352722,2,3,3
24,not studied,1,0,1,0.0,31,25,1,9,4,0.0,3.91717902798428,2,fNS,0
24,binocular,0,1,1,1.0,30,26,4,1,8,3.91717902798428,3.91717510396393,2,3,3
24,word,1,1,1,1.0,28,27,2,8,1,3.91720891090608,3.91717782059277,2,3,3
24,not studied,0,0,1,0.0,26,28,1,9,9,0.0,0.0,2,fNS,fNS
24,binocular,1,1,1,1.0,27,29,4,8,8,3.91718083907017,3.91720317579984,2,3,3
24,word,0,1,1,1.0,25,30,2,8,1,3.917200459171,3.91723668089435,2,3,3
24,word,0,1,1,1.0,38,33,2,1,8,3.91722702176867,3.91721736264208,3,3,3
24,binocular,1,1,0,0.0,34,35,4,1,8,3.9171950259115,3.9172016665616,3,3,3
24,binocular,1,1,0,0.0,36,36,4,1,8,3.91719321482651,3.91719291297795,3,3,3
24,word,1,1,0,0.0,33,38,2,8,1,3.91718929080616,3.91717721689747,3,3,3
24,not studied,0,0,1,0.0,35,39,1,4,9,3.91717872613663,0.0,3,0,fNS
24,not studied,1,0,1,0.0,37,40,1,9,4,0.0,3.91718144276547,3,fNS,0
24,word,1,1,1,1.0,43,42,2,8,8,3.91718295200371,3.91718325385227,3,3,3
24,word,1,1,1,1.0,47,43,2,8,8,3.91718506493817,3.91720257210454,3,3,3
24,binocular,0,1,0,0.0,48,44,4,1,1,3.91720494850415,3.91719593145535,3,3,3
24,binocular,1,1,0,0.0,44,45,4,1,1,3.91718868711087,3.91717721689838,3,3,3
24,not studied,1,1,0,0.0,41,47,1,9,9,0.0,0.0,3,fNS,fNS
24,not studied,1,1,0,0.0,42,48,1,9,9,0.0,0.0,3,fNS,fNS
24,binocular,1,1,1,1.0,56,49,4,8,8,3.91718687602406,3.91717510396393,4,3,3
24,not studied,1,0,1,0.0,50,51,1,9,9,0.0,0.0,4,fNS,fNS
24,binocular,1,1,0,0.0,52,52,4,8,1,3.91717751874512,3.91718385754757,4,3,3
24,word,1,1,0,0.0,51,53,2,1,8,3.91719834623746,3.91717600950687,4,3,3
24,not studied,1,1,0,0.0,55,55,1,4,9,3.91717782059277,0.0,4,0,fNS
24,word,1,1,1,1.0,53,56,2,1,1,3.9171932148256,3.91718053722252,4,3,3
24,not studied,0,0,1,0.0,60,59,1,9,9,0.0,0.0,4,fNS,fNS
24,binocular,1,1,1,1.0,63,60,4,1,8,3.91717932983192,3.91718597048111,4,3,3
24,binocular,1,1,1,1.0,61,61,4,8,1,3.91718778156701,3.91718868711087,4,3,3
24,word,0,1,0,0.0,62,62,2,1,1,3.91718114091873,3.91718476309052,4,3,3
24,not studied,0,0,1,0.0,58,63,1,9,9,0.0,0.0,4,fNS,fNS
24,word,1,1,1,1.0,64,64,2,8,8,3.91718023537487,3.91718083907017,4,3,3
24,binocular,1,1,0,0.0,71,65,4,8,8,3.91718627232876,3.91718083907017,5,3,3
24,word,1,1,1,1.0,67,66,2,8,8,3.91718717787171,3.91719532776006,5,3,3
24,not studied,1,1,0,0.0,72,67,1,9,4,0.0,3.91717932983192,5,fNS,0
24,word,1,1,1,1.0,66,69,2,8,8,3.91718385754666,3.91718687602406,5,3,3
24,binocular,1,1,1,1.0,69,71,4,8,1,3.91717480211628,3.91717631135452,5,3,3
24,not studied,0,0,1,0.0,70,72,1,9,9,0.0,0.0,5,fNS,fNS
24,binocular,1,1,1,1.0,77,73,4,8,8,3.91718385754757,3.91718476309052,5,3,3
24,not studied,1,0,1,0.0,73,74,1,9,9,0.0,0.0,5,fNS,fNS
24,word,1,1,0,0.0,78,75,2,8,1,3.9171895926529,3.917284372832,5,3,3
24,word,1,1,0,0.0,75,76,2,1,1,3.91717510396393,3.91718536678582,5,3,3
24,binocular,1,1,1,1.0,79,78,4,1,1,3.91718838526322,3.91719894993184,5,3,3
24,not studied,0,0,1,0.0,74,80,1,9,9,0.0,0.0,5,fNS,fNS
24,word,1,1,0,0.0,83,81,2,1,1,3.91718687602406,3.9171865741755,6,3,3
24,binocular,1,1,0,0.0,87,83,4,8,1,3.91718023537396,3.91718325385045,6,3,3
24,word,0,1,0,0.0,84,85,2,1,1,3.9172406049147,3.91719925177858,6,3,3
24,binocular,1,1,0,0.0,81,86,4,1,8,3.91718446124105,3.91719110189297,6,3,3
24,not studied,0,0,1,0.0,85,87,1,9,9,0.0,0.0,6,fNS,fNS
24,not studied,1,1,0,0.0,86,88,1,9,4,0.0,3.91718174461312,6,fNS,0
24,not studied,1,0,1,0.0,90,89,1,9,9,0.0,0.0,6,fNS,fNS
24,binocular,1,1,1,1.0,92,91,4,1,8,3.91718415939613,3.91717993352722,6,3,3
24,not studied,0,0,1,0.0,94,92,1,9,9,0.0,0.0,6,fNS,fNS
24,word,0,1,1,1.0,93,94,2,8,1,3.91719170558645,3.91721857003358,6,3,3
24,binocular,1,1,0,0.0,91,95,4,1,1,3.91718415939431,3.91717993352722,6,3,3
24,word,1,1,1,1.0,96,96,2,1,1,3.91718144276638,3.91719744069269,6,3,3
25,not studied,0,0,1,0.0,6,1,1,3,4,3.00045880851394,3.91718114091782,1,1,0
25,binocular,0,0,1,0.0,7,3,4,1,1,3.91719080004259,3.91718295200553,1,3,3
25,not studied,0,0,0,1.0,1,4,1,9,9,0.0,0.0,1,fNS,fNS
25,word,1,1,0,0.0,5,6,2,1,1,3.91717691505619,3.9171880834183,1,3,3
25,word,1,1,1,1.0,3,7,2,8,8,3.91721494785452,3.91717993351631,1,3,3
25,binocular,1,1,0,0.0,4,8,4,1,8,3.91721464600414,3.91717782059277,1,3,3
25,not studied,0,1,1,1.0,9,9,1,9,9,0.0,0.0,1,fNS,fNS
25,word,0,1,0,0.0,12,11,2,8,1,3.91719170559372,3.91720106286812,1,3,3
25,not studied,0,1,0,0.0,15,12,1,9,9,0.0,0.0,1,fNS,fNS
25,binocular,1,1,0,0.0,13,13,4,8,1,3.91719683699193,3.91717721689201,1,3,3
25,word,1,1,0,0.0,14,14,2,8,1,3.91719291298068,3.91717963168048,1,3,3
25,binocular,1,1,1,1.0,16,15,4,1,1,3.9171953277546,3.91717631135543,1,3,3
25,not studied,0,0,0,1.0,18,17,1,9,9,0.0,0.0,2,fNS,fNS
25,binocular,1,1,1,1.0,23,18,4,1,1,3.91717902797973,3.91718325385591,2,3,3
25,not studied,1,1,0,0.0,17,20,1,9,9,0.0,0.0,2,fNS,fNS
25,word,0,1,0,0.0,24,21,2,1,1,3.91723094579356,3.91718204646895,2,3,3
25,word,0,1,1,1.0,19,23,2,1,1,3.91723185133014,3.91717691504164,2,3,3
25,binocular,1,1,0,0.0,22,24,4,1,1,3.91719653515611,3.91718023536669,2,3,3
25,binocular,1,1,0,0.0,29,25,4,1,1,3.91718053723162,3.91721464601869,2,3,3
25,word,1,1,0,0.0,31,26,2,1,1,3.91718053723162,3.9171926111303,2,3,3
25,binocular,1,1,1,1.0,32,28,4,1,1,3.9171748021181,3.91717782059277,2,3,3
25,not studied,0,1,0,0.0,30,29,1,4,9,3.91718808340374,0.0,2,0,fNS
25,not studied,0,0,0,1.0,27,30,1,9,4,0.0,3.91717812244315,2,fNS,0
25,word,0,0,0,1.0,26,31,2,1,1,3.91717963168048,3.91724120860454,2,3,3
25,not studied,0,0,1,0.0,36,34,1,9,4,0.0,3.91718476309325,3,fNS,0
25,binocular,1,0,1,0.0,39,35,4,1,1,3.91718295200553,3.91718415939249,3,3,3
25,word,1,1,1,1.0,37,36,2,1,1,3.91718023536669,3.91718566864438,3,3,3
25,binocular,1,1,1,1.0,40,38,4,1,1,3.91725811208016,3.91718325385591,3,3,3
25,not studied,0,0,0,1.0,34,39,1,9,9,0.0,0.0,3,fNS,fNS
25,word,0,1,1,1.0,35,40,2,1,1,3.91718898895488,3.91718325385591,3,3,3
25,not studied,0,1,0,0.0,44,42,1,4,9,3.91718114091782,0.0,3,0,fNS
25,binocular,1,1,0,0.0,45,43,4,8,8,3.91719170559372,3.91717963168048,3,3,3
25,binocular,1,1,1,1.0,46,44,4,8,1,3.91719019635639,3.91717570765468,3,3,3
25,word,1,0,1,0.0,42,46,2,1,1,3.91720438319317,3.91718023538124,3,3,3
25,not studied,0,1,1,1.0,48,47,1,9,9,0.0,0.0,3,fNS,fNS
25,word,1,1,0,0.0,41,48,2,1,0,3.9171820464544,3.91721555155527,3,3,NR
25,word,0,0,1,0.0,50,49,2,1,1,3.91718053721706,3.91721524971945,4,3,3
25,not studied,0,1,0,0.0,56,50,1,9,9,0.0,0.0,4,fNS,fNS
25,not studied,0,0,1,0.0,52,51,1,9,9,0.0,0.0,4,fNS,fNS
25,binocular,1,1,0,0.0,49,52,4,8,8,3.91717963168048,3.91717842429352,4,3,3
25,binocular,0,1,0,0.0,54,54,4,1,8,3.91718717786716,3.9171787261439,4,3,3
25,word,1,0,0,1.0,55,56,2,1,1,3.91722400329309,3.9171880834183,4,3,3
25,binocular,0,1,1,1.0,59,57,4,1,8,3.91717510395392,3.91718566862983,4,3,3
25,binocular,1,1,0,0.0,57,58,4,1,1,3.91718083906744,3.91718053721706,4,3,3
25,not studied,0,0,1,0.0,61,59,1,9,9,0.0,0.0,4,fNS,fNS
25,word,1,1,1,1.0,58,60,2,1,1,3.91718476309325,3.91718747971754,4,3,3
25,not studied,0,1,0,0.0,63,61,1,4,4,3.91718717786716,3.91718506494362,4,0,0
25,word,0,1,0,0.0,60,63,2,1,2,3.91718053721706,3.91717389656696,4,3,2
25,word,0,1,0,0.0,70,65,2,8,1,3.91718446124287,3.91717932983011,5,3,3
25,binocular,1,1,0,0.0,68,67,4,1,1,3.91718415940704,3.91718023538124,5,3,3
25,not studied,0,1,1,1.0,71,68,1,4,9,3.91722339959233,0.0,5,0,fNS
25,binocular,0,1,1,1.0,65,69,4,8,8,3.91717751874239,3.91719080004259,5,3,3
25,word,1,1,0,0.0,72,71,2,1,1,3.91722732360358,3.91718355570629,5,3,3
25,not studied,1,1,0,0.0,69,72,1,4,9,3.91719230927993,0.0,5,0,fNS
25,not studied,0,0,0,1.0,77,73,1,9,9,0.0,0.0,5,fNS,fNS
25,binocular,0,0,0,1.0,76,74,4,1,1,3.91720015733154,3.91721494785452,5,3,3
25,binocular,1,1,0,0.0,80,76,4,1,1,3.91720166655432,3.91720166656887,5,3,3
25,word,0,1,0,0.0,74,77,2,1,1,3.91720438317861,3.91721162752947,5,3,3
25,not studied,0,1,1,1.0,79,78,1,4,9,3.91718627233058,0.0,5,0,fNS
25,word,1,1,0,0.0,73,79,2,1,1,3.91717932983011,3.91718114091782,5,3,3
25,not studied,0,1,0,0.0,81,81,1,4,4,3.91727139338036,3.91718265015516,6,0,0
25,binocular,1,1,1,1.0,88,82,4,8,8,3.9171814427682,3.91717902799428,6,3,3
25,word,0,1,1,1.0,86,83,2,1,8,3.91718385754211,3.91718566864438,6,3,3
25,binocular,1,1,0,0.0,82,85,4,1,1,3.91719894994458,3.91717842427897,6,3,3
25,not studied,0,0,1,0.0,87,86,1,9,4,0.0,3.91717721689201,6,fNS,0
25,word,1,1,0,0.0,85,88,2,1,1,3.91719985546661,3.91719472406839,6,3,3
25,binocular,1,1,1,1.0,95,89,4,1,1,3.91717963168048,3.91718265015516,6,3,3
25,binocular,1,1,0,0.0,89,90,4,1,1,3.91718023536669,3.9171859704802,6,3,3
25,word,1,1,0,0.0,90,91,2,1,8,3.91721132567909,3.91718023536669,6,3,3
